brand,car_name,variant,price,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Transmission Type,Gearbox,Drive Type,Fuel Type,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Turning Radius,Front Brake Type,Rear Brake Type,Length,Width,Height,Boot Space,Seating Capacity,Ground Clearance Unladen,Wheel Base,Kerb Weight,Gross Weight,No. of Doors,Power Steering,Air Conditioner,Heater,Adjustable Steering,Height Adjustable Driver Seat,Automatic Climate Control,Accessory Power Outlet,Trunk Light,Vanity Mirror,Rear Reading Lamp,Rear Seat Headrest,Adjustable Headrest,Rear Seat Centre Arm Rest,Rear AC Vents,Cruise Control,Parking Sensors,Real-Time Vehicle Tracking,KeyLess Entry,Engine Start/Stop Button,Voice Commands,USB Charger,Hands-Free Tailgate,Gear Shift Indicator,Luggage Hook & Net,Idle Start-Stop System,Follow Me Home Headlamps,Additional Features,Power Windows,Cup Holders,Tachometer,Leather Wrapped Steering Wheel,Glove Box,Adjustable Headlamps,Rear Window Defogger,Wheel Covers,Alloy Wheels,Outside Rear View Mirror Turn Indicators,Integrated Antenna,Projector Headlamps,Automatic Headlamps,Fog Lights,Antenna,Sunroof,Boot Opening,Outside Rear View Mirror (ORVM),Tyre Size,Tyre Type,Wheel Size,LED DRLs,LED Headlamps,LED Fog Lamps,Anti-lock Braking System (ABS),Central Locking,No. of Airbags,Driver Airbag,Passenger Airbag,Side Airbag,Side Airbag-Rear,Day & Night Rear View Mirror,Curtain Airbag,Electronic Brakeforce Distribution (EBD),Seat Belt Warning,Tyre Pressure Monitoring System (TPMS),Engine Immobilizer,Electronic Stability Control (ESC),Rear Camera,Anti-Theft Device,Anti-Pinch Power Windows,Speed Alert,Speed Sensing Auto Door Lock,ISOFIX Child Seat Mounts,Pretensioners & Force Limiter Seatbelts,Hill Assist,Impact Sensing Auto Door Unlock,360 View Camera,Global NCAP Safety Rating,Global NCAP Child Safety Rating,Radio,Wireless Phone Charging,Bluetooth Connectivity,Touchscreen,Touchscreen Size,Android Auto,Apple CarPlay,Usb Ports,Speakers,Driver Attention Warning,Live Location,Over the Air (OTA) Updates,Google / Alexa Connectivity,Over Speeding Alert,Tow Away Alert,Smartwatch App,Valet Mode,Remote Door Lock/Unlock,Geo-fence Alert,No. of Speakers,Secondary Fuel Type,Secondary Fuel Tank Capacity,Alloy Wheel Size Front,Alloy Wheel Size Rear,Tweeters,Braking (100-0kmph),0-100Kmph (Tested),Quarter Mile (Tested),Braking (80-0 kmph),Remote Climate Control (A/C),Low Fuel Warning Light,Height Adjustable Front Seat Belts,Lumbar Support,Foldable Rear Seat,Smart Access Card Entry,Paddle Shifters,Central Console Armrest,Electronic Multi-Tripmeter,Fabric Upholstery,Digital Clock,Outside Temperature Display,Dual Tone Dashboard,Fog Lights - Front,Rear Window Wiper,Rear Window Washer,Power Antenna,Chrome Grille,Chrome Garnish,Halogen Headlamps,LED Taillights,Brake Assist,Power Door Locks,Child Safety Locks,Anti-Theft Alarm,Passenger Side Rear View Mirror,Rear Seat Belts,Door Ajar Warning,Adjustable Seats,Crash Sensor,EBD,Integrated 2DIN Audio,USB & Auxiliary input,Connectivity,Digital Odometer,Digital Cluster,Upholstery,Remote Immobiliser,E-Call & I-Call,Remote AC On/Off,SOS / Emergency Assistance,Turbo Charger,Rear Spoiler,Sun Roof,Digital Cluster Size,Reported Boot Space,Blind Spot Camera,Top Speed,Heads-Up Display (HUD),Forward Collision Warning,Automatic Emergency Braking,Oncoming Lane Mitigation,Speed Assist System,Traffic Sign Recognition,Blind Spot Collision Avoidance Assist,Lane Departure Warning,Lane Keep Assist,Lane Departure Prevention Assist,Road Departure Mitigation System,Adaptive Cruise Control,Leading Vehicle Departure Alert,Adaptive High Beam Assist,Rear Cross Traffic Alert,Rear Cross Traffic Collision-Avoidance Assist,Unauthorised Vehicle entry,Front Tread,Acceleration,0-100kmph,Braking (60-0 kmph),Valve Configuration,City driveability (20-80kmph),Cooled Glovebox,Glove Box light,Roof Rails,Inbuilt Assistant,Navigation with Live Traffic,Send POI to Vehicle From App,In Car Remote Control App,Steering Gear Type,Ventilated Seats,Puddle Lamps,Hill Descent Control,Electric Adjustable Seats,Active noise cancellation,Rear Curtain,Battery Saver,Rear Window Sunblind,Rear Windscreen Sunblind,Leather wrap gear-shift selector,Cigarette Lighter,Headlamp Washers,Rain Sensing Wiper,Roof Carrier,Side Stepper,Smoke Headlamps,Heated Outside Rear View Mirror,Knee Airbags,Blind Spot Monitor,Autonomous Parking,PUC Expiry,Insurance Expiry,E-Manual,Digital Car Key,Live Weather,Remote Vehicle Ignition Start/Stop,Remote Boot Open,Rear Tread,Air Quality Control,Tailgate Ajar Warning,Fuel Supply System,Approach Angle,Break-over Angle,Departure Angle,Motor Type,Battery Type,Drive Modes,Drive Mode Types,Tinted Glass,Subwoofer,Remote Vehicle Status Check,SOS Button,Remote Trunk Opener,Remote Fuel Lid Opener,Trunk Opener,Centrally Mounted Fuel Tank,Engine Check Warning,Voice assisted sunroof,Audio System Remote Control,Compass,Cornering Foglamps,Traction Control,RSA,Boot Space Rear Seat Folding,Lane Change Indicator,Wi-Fi Connectivity,Inbuilt Apps,Shock Absorbers Type,Folding Table in The Rear,Convertible Top,Engine Start Alarm,Save Route/Place,Cornering Headlamps,Xenon Headlamps,Battery Capacity,Motor Power,Range,Charging Time (A.C),Charging Time (D.C),Regenerative Braking,Regenerative Braking Levels,Charging Port,Charging Options,Charger Type,Charging Time (15 A Plug Point),Charging Time (7.2 kW AC Fast Charger),Acceleration 0-100kmph,Charging Time,Fast Charging,Vechicle to Vehicle Charging,Vehicle to Load Charging,Acoustic Vehicle Alert System,Hinglish Voice Commands,Inbuilt APPs,Range - Tested,Acceleration 0-60kmph,Ground Clearance (Laden),Crash Notification,Charging Time (50 kW DC Fast Charger),Battery Warranty,Ambient  Light Colour (numbers),Rear Entertainment System,Rear Touchscreen,Rear Touch Screen size,Heated Seats,Leather Seats,Driving Experience Control Eco,Lighting,Bharat NCAP Safety Rating,Emission Control System,Bharat NCAP Child Safety Rating,MirrorLink,Wireless Charging,Fog Lights - Rear,Navigation System,Dual Tone Body Colour,Internal Storage,Running Cost,Heated Wing Mirror,Power Boot,Find My Car location,Smart Key Band,Hybrid Type,Super Charge,Drag Coefficient,Petrol Mileage WLTP,Side Impact Beams,Front Impact Beams,Vehicle Stability Control System,Clutch Lock,4th Gear (40-100kmph),Towing Capacity,Diesel Mileage WLTP,Voice Controlled Ambient Lighting,Mileage,Highway Mileage,Fuel Tank Capacity,Inbuilt_Apps
citroen,aircross,You,9.6 Lakh,PURETECH 82,1199 cc,81bhp@5750rpm,115Nm@3750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1665 mm,444 Litres,5.0,,2671 mm,1195-1230 kg,1605-1640 kg,5.0,True,True,True,,FALSE,,True,False,False,True,,False,False,False,,Rear,,True,,,FALSE,,True,True,,,C - Buddy Personal Assistant Application,,,True,FALSE,TRUE,,FALSE,True,False,TRUE,False,,,FALSE,,,Manual,,215/60 R17,Tyre Type,17 Inch,False,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,FALSE,,,True,,,Driver and Passenger,True,,,,,False,,True,FALSE,unknown,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,Bench Folding,,,,,,,,False,,FALSE,FALSE,,,,True,True,,,TRUE,,,,True,,,,False,,,True,Full Digital,Fabric,,,,,FALSE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,1534 mm,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,17.5 kmpl,,45 Litres,nan
citroen,aircross,Plus,11.23 Lakh,PURETECH 82,1199 cc,81bhp@5750rpm,115Nm@3750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1665 mm,444 Litres,5.0,,2671 mm,1195-1230 kg,1605-1640 kg,5.0,True,True,True,,TRUE,,True,False,True,True,,True,False,True,,Rear,,True,,,Front & Rear,,True,True,,,"Citroen Connect Touchscreen, Mirror Screen (Apple CarPlay™ And Android Auto™) Wireless Smartphone Connectivity, MyCitroen Connect With 35 Smart Features, C - Buddy Personal Assistant Application",,,True,FALSE,TRUE,,TRUE,True,False,TRUE,False,,,FALSE,,,Manual,,215/60 R17,Tyre Type,17 Inch,True,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,FALSE,,,True,,,Driver and Passenger,True,,,,,True,,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,,,,,,,4.0,,,,,,,,,,,,,,Bench Folding,,,,,,,,True,,FALSE,FALSE,,,,True,True,,,TRUE,,,,True,,,,True,,,True,Full Digital,Fabric,,,,,FALSE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5 kmpl,,45 Litres,nan
citroen,aircross,Turbo Plus,14.06 Lakh,PURETECH 110,1199 cc,108.62bhp@5500rpm,190Nm@1750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1665 mm,444 Litres,5.0,,2671 mm,1195-1230 kg,1605-1640 kg,5.0,True,True,True,TRUE,TRUE,,True,False,True,True,TRUE,True,False,True,,Rear,,True,,,Front & Rear,,True,True,,,"Citroen Connect Touchscreen, Mirror Screen (Apple CarPlay™ And Android Auto™) Wireless Smartphone Connectivity, MyCitroen Connect With 35 Smart Features, C - Buddy Personal Assistant Application",,,True,FALSE,TRUE,,TRUE,True,False,TRUE,False,,,FALSE,,,Manual,,215/60 R17,Tyre Type,17 Inch,True,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,FALSE,,,True,,,Driver and Passenger,True,,,,,True,,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,,,,,,,4.0,,,,,,,,,,,,,,Bench Folding,,,,,,,,True,,FALSE,FALSE,,,,True,True,,,TRUE,,,,True,,,,True,,"Android Auto, Apple CarPlay, Mirror Link",True,Full Digital,Fabric,,,,,TRUE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5 kmpl,,45 Litres,nan
citroen,aircross,Turbo Plus 7 Seater,14.46 Lakh,PURETECH 110,1199 cc,108.62bhp@5500rpm,190Nm@1750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1669 mm,444 Litres,7.0,,2671 mm,1267-1275 kg,1792-1800 kg,5.0,True,True,True,TRUE,TRUE,,True,True,True,True,TRUE,True,False,True,,Rear,,True,,,Front & Rear,,True,True,,,"Citroen Connect Touchscreen, Mirror Screen (Apple CarPlay™ And Android Auto™) Wireless Smartphone Connectivity, MyCitroen Connect With 35 Smart Features, C - Buddy Personal Assistant Application",,,True,FALSE,TRUE,,TRUE,True,False,TRUE,False,,,FALSE,,,Manual,,215/60 R17,Tyre Type,17 Inch,True,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,FALSE,,,True,,,Driver and Passenger,True,,,,,True,,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,,,,,,,4.0,,,,,,,,,,,,,,60:40 Split,,,,,,,,True,,FALSE,FALSE,,,,True,True,,,TRUE,,,,True,,,,True,,"Android Auto, Apple CarPlay",True,Full Digital,Fabric,,,,,TRUE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5 kmpl,,45 Litres,nan
citroen,aircross,Turbo Max,14.92 Lakh,PURETECH 110,1199 cc,108.62bhp@5500rpm,190Nm@1750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1665 mm,444 Litres,5.0,,2671 mm,1195-1230 kg,1605-1640 kg,5.0,True,True,True,TRUE,TRUE,,True,True,True,True,TRUE,True,True,True,,Rear,,True,,,Front & Rear,,True,True,,,"Citroen Connect Touchscreen, Mirror Screen (Apple CarPlay™ And Android Auto™) Wireless Smartphone Connectivity, MyCitroen Connect With 35 Smart Features, C - Buddy Personal Assistant Application",,,True,TRUE,TRUE,,TRUE,False,True,TRUE,True,,,Front,Shark Fin,,Manual,,215/60 R17,Tyre Type,,True,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,With Guidedlines,,,True,,,Driver and Passenger,True,,,,,True,,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,,,,,,,4.0,,,17 Inch,17 Inch,2.0,,,,,,,,,Bench Folding,,,,,,,,True,,TRUE,TRUE,,,,True,True,,,TRUE,,,,True,,,,True,,"Android Auto, Apple CarPlay",True,Full Digital,Leatherette,,,,,TRUE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5 kmpl,,45 Litres,nan
citroen,aircross,Turbo Max DT,15.15 Lakh,PURETECH 110,1199 cc,108.62bhp@5500rpm,190Nm@1750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1665 mm,444 Litres,5.0,,2671 mm,1195-1230 kg,1605-1640 kg,5.0,True,True,True,TRUE,TRUE,,True,True,True,True,TRUE,True,True,True,,Rear,,True,,,Front & Rear,,True,True,,,"Citroen Connect Touchscreen, Mirror Screen (Apple CarPlay™ And Android Auto™) Wireless Smartphone Connectivity, MyCitroen Connect With 35 Smart Features, C - Buddy Personal Assistant Application",,,True,TRUE,TRUE,,TRUE,False,True,TRUE,True,,,Front,Shark Fin,,Manual,,215/60 R17,Tyre Type,,True,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,With Guidedlines,,,True,,,Driver and Passenger,True,,,,,True,,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,,,,,,,4.0,,,17 Inch,17 Inch,2.0,,,,,,,,,Bench Folding,,,,,,,,True,,TRUE,TRUE,,,,True,True,,,TRUE,,,,True,,,,True,,"Android Auto, Apple CarPlay",True,Full Digital,Leatherette,,,,,TRUE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5 kmpl,,45 Litres,nan
citroen,aircross,Turbo Max 7 Seater,15.35 Lakh,PURETECH 110,1199 cc,108.62bhp@5500rpm,190Nm@1750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1669 mm,444 Litres,7.0,,2671 mm,1267-1275 kg,1792-1800 kg,5.0,True,True,True,TRUE,TRUE,,True,True,True,True,TRUE,True,True,True,,Rear,,True,,,Front & Rear,,True,True,,,"Citroen Connect Touchscreen, Mirror Screen (Apple CarPlay™ And Android Auto™) Wireless Smartphone Connectivity, MyCitroen Connect With 35 Smart Features, C - Buddy Personal Assistant Application",,,True,TRUE,TRUE,,TRUE,False,True,TRUE,True,,,Front,Shark Fin,,Manual,,215/60 R17,Tyre Type,,True,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,With Guidedlines,,,True,,,Driver and Passenger,True,,,,,True,,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,,,,,,,4.0,,,17 Inch,17 Inch,2.0,,,,,,,,,60:40 Split,,,,,,,,True,,TRUE,TRUE,,,,True,True,,,TRUE,,,,True,,,,True,,"Android Auto, Apple CarPlay",True,Full Digital,Leatherette,,,,,TRUE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5 kmpl,,45 Litres,nan
citroen,aircross,Turbo Max 7 Seater DT,15.54 Lakh,PURETECH 110,1199 cc,108.62bhp@5500rpm,190Nm@1750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1669 mm,444 Litres,7.0,,2671 mm,1267-1275 kg,1792-1800 kg,5.0,True,True,True,TRUE,TRUE,,True,True,True,True,TRUE,True,True,True,,Rear,,True,,,Front & Rear,,True,True,,,"Citroen Connect Touchscreen, Mirror Screen (Apple CarPlay™ And Android Auto™) Wireless Smartphone Connectivity, MyCitroen Connect With 35 Smart Features, C - Buddy Personal Assistant Application",,,True,TRUE,TRUE,,TRUE,False,True,TRUE,True,,,Front,Shark Fin,,Manual,,215/60 R17,Tyre Type,,True,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,With Guidedlines,,,True,,,Driver and Passenger,True,,,,,True,,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,,,,,,,4.0,,,17 Inch,17 Inch,2.0,,,,,,,,,60:40 Split,,,,,,,,True,,TRUE,TRUE,,,,True,True,,,TRUE,,,,True,,,,True,,"Android Auto, Apple CarPlay",True,Full Digital,Leatherette,,,,,TRUE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5 kmpl,,45 Litres,nan
citroen,aircross,Turbo Plus AT,15.55 Lakh,PURETECH 110,1199 cc,108.62bhp@5500rpm,205Nm@1750-2500rpm,3.0,4.0,Automatic,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1665 mm,444 Litres,5.0,,2671 mm,1256-1264 kg,1666-1674 kg,5.0,True,True,True,TRUE,TRUE,,True,False,True,True,TRUE,True,False,True,,Rear,,True,,,Front & Rear,,True,True,,,"Citroen Connect Touchscreen, Mirror Screen (Apple CarPlay™ And Android Auto™) Wireless Smartphone Connectivity, MyCitroen Connect With 35 Smart Features, C - Buddy Personal Assistant Application",,,True,FALSE,TRUE,,TRUE,True,False,TRUE,False,,,FALSE,,,Manual,,215/60 R17,Tyre Type,17 Inch,True,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,FALSE,,,True,,,Driver and Passenger,True,,,,,True,,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,,,,,,,4.0,,,,,,,,,,,,,,Bench Folding,,,,,,,,True,,FALSE,FALSE,,,,True,True,,,TRUE,,,,True,,,,True,,"Android Auto, Apple CarPlay, Mirror Link",True,Full Digital,Fabric,,,,,TRUE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6 kmpl,,45 Litres,nan
citroen,aircross,Turbo Max AT,16.22 Lakh,PURETECH 110,1199 cc,108.62bhp@5500rpm,205Nm@1750-2500rpm,3.0,4.0,Automatic,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1665 mm,444 Litres,5.0,,2671 mm,1256-1264 kg,1666-1674 kg,5.0,True,True,True,TRUE,TRUE,,True,True,True,True,TRUE,True,True,True,,Rear,,True,,,Front & Rear,,True,True,,,"Citroen Connect Touchscreen, Mirror Screen (Apple CarPlay™ And Android Auto™) Wireless Smartphone Connectivity, MyCitroen Connect With 35 Smart Features, C - Buddy Personal Assistant Application",,,True,TRUE,TRUE,,TRUE,False,True,TRUE,True,,,Front,Shark Fin,,Manual,,215/60 R17,Tyre Type,,True,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,With Guidedlines,,,True,,,Driver and Passenger,True,,,,,True,,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,,,,,,,4.0,,,17 Inch,17 Inch,2.0,,,,,,,,,Bench Folding,,,,,,,,True,,TRUE,TRUE,,,,True,True,,,TRUE,,,,True,,,,True,,"Android Auto, Apple CarPlay",True,Full Digital,Leatherette,,,,,TRUE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6 kmpl,,45 Litres,nan
citroen,aircross,Turbo Max AT DT,16.46 Lakh,PURETECH 110,1199 cc,108.62bhp@5500rpm,205Nm@1750-2500rpm,3.0,4.0,Automatic,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1665 mm,444 Litres,5.0,,2671 mm,1256-1264 kg,1666-1674 kg,5.0,True,True,True,TRUE,TRUE,,True,True,True,True,TRUE,True,True,True,,Rear,,True,,,Front & Rear,,True,True,,,"Citroen Connect Touchscreen, Mirror Screen (Apple CarPlay™ And Android Auto™) Wireless Smartphone Connectivity, MyCitroen Connect With 35 Smart Features, C - Buddy Personal Assistant Application",,,True,TRUE,TRUE,,TRUE,False,True,TRUE,True,,,Front,Shark Fin,,Manual,,215/60 R17,Tyre Type,,True,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,With Guidedlines,,,True,,,Driver and Passenger,True,,,,,True,,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,,,,,,,4.0,,,17 Inch,17 Inch,2.0,,,,,,,,,Bench Folding,,,,,,,,True,,TRUE,TRUE,,,,True,True,,,TRUE,,,,True,,,,True,,"Android Auto, Apple CarPlay",True,Full Digital,Leatherette,,,,,TRUE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6 kmpl,,45 Litres,nan
citroen,aircross,Turbo Max AT 7 Seater,16.63 Lakh,PURETECH 110,1199 cc,108.62bhp@5500rpm,205Nm@1750-2500rpm,3.0,4.0,Automatic,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,5.4m,Ventilated Disc,Drum,4323 mm,1796 mm,1669 mm,444 Litres,7.0,,2671 mm,1309 kg,1834 kg,5.0,True,True,True,TRUE,TRUE,,True,True,True,True,TRUE,True,True,True,,Rear,,True,,,Front & Rear,,True,True,,,"Citroen Connect Touchscreen, Mirror Screen (Apple CarPlay™ And Android Auto™) Wireless Smartphone Connectivity, MyCitroen Connect With 35 Smart Features, C - Buddy Personal Assistant Application",,,True,TRUE,TRUE,,TRUE,False,True,TRUE,True,,,Front,Shark Fin,,Manual,,215/60 R17,Tyre Type,,True,,,True,True,2.0,True,TRUE,False,False,TRUE,FALSE,True,True,TRUE,True,True,With Guidedlines,,,True,,,Driver and Passenger,True,,,,,True,,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,,,,,,,4.0,,,17 Inch,17 Inch,2.0,,,,,,,,,60:40 Split,,,,,,,,True,,TRUE,TRUE,,,,True,True,,,TRUE,,,,True,,,,True,,"Android Auto, Apple CarPlay",True,Full Digital,Leatherette,,,,,TRUE,TRUE,,7 inch,,,160 kmph,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6 kmpl,,45 Litres,nan
